"Source","Target"
"18652755","2467791"
"18652755","24907127"
"18652755","28220795"
"18652755","28450231"
"18652755","3108351"
"18652755","380523278"
"18652755","48117919"
"18652755","52123405"
"18652755","52932412"
"18652755","57786393"
"18652755","6603812"
"18652755","71074656"
"18652755","759251"
"18652755","807095"
"18652755","89544886"
"18685292","114865774"
"18685292","1222983870"
"18685292","122517396"
"18685292","1265031758"
"18685292","14926475"
"18685292","15442036"
"18685292","15754281"
"18685292","15780295"
"18685292","161475427"
"18685292","17358750"
"18685292","180898368"
"18685292","18652755"
"18685292","19265186"
"18685292","193919217"
"18685292","19418459"
"18685292","19809471"
"18685292","20791157"
"18685292","22803482"
"18685292","2303751216"
"18685292","239935774"
"18685292","24907127"
"18685292","27998807"
"18685292","28220795"
"18685292","28450231"
"18685292","3167176103"
"18685292","378855817"
"18685292","380523278"
"18685292","4515151"
"18685292","48117919"
"18685292","508164075"
"18685292","510646300"
"18685292","52123405"
"18685292","6603812"
"18685292","709503363574935552"
"18685292","71074656"
"18685292","747587106"
"18685292","759251"
"18685292","807095"
"18685292","89544886"
"186894716","112448318"
"186894716","1137637033"
"186894716","116630713"
"186894716","1180479770"
"186894716","119679411"
"186894716","135469780"
"186894716","1852171094"
"186894716","1926061039"
"186894716","2420108113"
"186894716","243214507"
"186894716","262846232"
"186894716","2860876290"
"186894716","2929717275"
"186894716","38673058"
"186894716","4515151"
"186894716","593542087"
"186894716","710947219"
"186894716","7459282"
"186894716","755703475900678145"
"186894716","826285384262774784"
"186894716","838396926"
"186894716","885608213420191744"
"186894716","960353869"
"1926061039","112448318"
"1926061039","1137637033"
"1926061039","114865774"
"1926061039","116630713"
"1926061039","119679411"
"1926061039","122517396"
"1926061039","1327567483"
"1926061039","16196492"
"1926061039","16664681"
"1926061039","1852171094"
"1926061039","186894716"
"1926061039","19809471"
"1926061039","201321992"
"1926061039","22803482"
"1926061039","2420108113"
"1926061039","243214507"
"1926061039","24367478"
"1926061039","2467791"
"1926061039","25999985"
"1926061039","2929717275"
"1926061039","3070271977"
"1926061039","31354463"
"1926061039","3270395184"
"1926061039","3363261854"
"1926061039","3382186754"
"1926061039","3449171415"
"1926061039","369133270"
"1926061039","38673058"
"1926061039","400089150"
"1926061039","4457167754"
"1926061039","4515151"
"1926061039","476256944"
"1926061039","510646300"
"1926061039","593542087"
"1926061039","710947219"
"1926061039","731167752"
"1926061039","747587106"
"1926061039","755703475900678145"
"1926061039","826285384262774784"
"1926061039","838396926"
"1926061039","885608213420191744"
"1926061039","89544886"
"19265186","114865774"
"19265186","122517396"
"19265186","1265031758"
"19265186","13393052"
"19265186","14926475"
"19265186","154638135"
"19265186","15780295"
"19265186","161475427"
"19265186","16664681"
"19265186","17358750"
"19265186","180898368"
"19265186","18652755"
"19265186","18685292"
"19265186","193919217"
"19265186","19418459"
"19265186","19809471"
"19265186","201321992"
"19265186","20791157"
"19265186","22803482"
"19265186","24907127"
"19265186","27998807"
"19265186","28220795"
"19265186","284173293"
"19265186","28450231"
"19265186","3108351"
"19265186","3167176103"
"19265186","380523278"
"19265186","405108328"
"19265186","48117919"
"19265186","48788647"
"19265186","51241574"
"19265186","52123405"
"19265186","57786393"
"19265186","6603812"
"19265186","71074656"
"19265186","747587106"
"19265186","759251"
"19265186","807095"
"19265186","89544886"
"193919217","114865774"
"193919217","122517396"
"193919217","1265031758"
"193919217","1362094614"
"193919217","14926475"
"193919217","154638135"
"193919217","15780295"
"193919217","161475427"
"193919217","18652755"
"193919217","18685292"
"193919217","19265186"
"193919217","19809471"
"193919217","201321992"
"193919217","20791157"
"193919217","22803482"
"193919217","24907127"
"193919217","27998807"
"193919217","28220795"
"193919217","284173293"
"193919217","28450231"
"193919217","3167176103"
"193919217","380523278"
"193919217","405108328"
"193919217","48117919"
"193919217","508164075"
"193919217","510646300"
"193919217","52123405"
"193919217","57786393"
"193919217","63568032"
"193919217","6603812"
"193919217","71074656"
"193919217","747587106"
"193919217","89544886"
"19809471","114865774"
"19809471","122517396"
"19809471","1265031758"
"19809471","154638135"
"19809471","15754281"
"19809471","15780295"
"19809471","161475427"
"19809471","16664681"
"19809471","17358750"
"19809471","180898368"
"19809471","18652755"
"19809471","18685292"
"19809471","19265186"
"19809471","193919217"
"19809471","201321992"
"19809471","20791157"
"19809471","22803482"
"19809471","239935774"
"19809471","243214507"
"19809471","2467791"
"19809471","24907127"
"19809471","27998807"
"19809471","28220795"
"19809471","284173293"
"19809471","28450231"
"19809471","3108351"
"19809471","369133270"
"19809471","378855817"
"19809471","380523278"
"19809471","38349184"
"19809471","405108328"
"19809471","48117919"
"19809471","48788647"
"19809471","508164075"
"19809471","51241574"
"19809471","52123405"
"19809471","52932412"
"19809471","57786393"
"19809471","63568032"
"19809471","6603812"
"19809471","71074656"
"19809471","747587106"
"19809471","807095"
"19809471","89544886"
"201321992","122517396"
"201321992","15780295"
"201321992","18652755"
"201321992","19418459"
"201321992","19809471"
"201321992","28220795"
"201321992","28450231"
"201321992","6603812"
"20791157","122517396"
"20791157","1265031758"
"20791157","15780295"
"20791157","180898368"
"20791157","18652755"
"20791157","18685292"
"20791157","19809471"
"20791157","239935774"
"20791157","24907127"
"20791157","27998807"
"20791157","28220795"
"20791157","28450231"
"20791157","378855817"
"20791157","380523278"
"20791157","48117919"
"20791157","52123405"
"20791157","6603812"
"20791157","709503363574935552"
"20791157","71074656"
"20791157","747587106"
"217543151","15442036"
"217543151","15754281"
"217543151","2467791"
"217543151","3108351"
"217543151","476256944"
"217543151","51241574"
"218717865","116630713"
"218717865","122517396"
"218717865","165785792"
"218717865","193919217"
"218717865","19809471"
"218717865","201321992"
"218717865","22803482"
"218717865","2420108113"
"218717865","243214507"
"218717865","3070271977"
"218717865","3363261854"
"218717865","38673058"
"218717865","400089150"
"218717865","405108328"
"218717865","4515151"
"218717865","593542087"
"218717865","63568032"
"218717865","68754481"
"218717865","710947219"
"218717865","7459282"
"218717865","755703475900678145"
"218717865","764159546726113280"
"218717865","849289375544299520"
"218717865","917551703578238976"
"218717865","923006765129613312"
"22803482","114865774"
"22803482","122517396"
"22803482","161475427"
"22803482","16664681"
"22803482","17358750"
"22803482","18652755"
"22803482","19265186"
"22803482","19418459"
"22803482","19809471"
"22803482","24907127"
"22803482","27998807"
"22803482","28220795"
"22803482","28450231"
"22803482","2936330030"
"22803482","3017688048"
"22803482","3363261854"
"22803482","48117919"
"22803482","508164075"
"22803482","52123405"
"22803482","71074656"
"22803482","747587106"
"22803482","89544886"
"2303751216","116630713"
"2303751216","15754281"
"2303751216","2467791"
"2303751216","3108351"
"2303751216","807095"
"239935774","114865774"
"239935774","122517396"
"239935774","1265031758"
"239935774","154638135"
"239935774","15780295"
"239935774","16664681"
"239935774","17358750"
"239935774","180898368"
"239935774","18652755"
"239935774","18685292"
"239935774","19418459"
"239935774","19809471"
"239935774","201321992"
"239935774","20791157"
"239935774","27998807"
"239935774","28220795"
"239935774","3167176103"
"239935774","3363261854"
"239935774","369133270"
"239935774","378855817"
"239935774","48117919"
"239935774","57786393"
"239935774","63568032"
"239935774","6603812"
"239935774","747587106"
"239935774","89544886"
"2420108113","122517396"
"2420108113","1539652057"
"2420108113","186894716"
"2420108113","201321992"
"2420108113","2303751216"
"2420108113","243214507"
"2420108113","2467791"
"2420108113","3108351"
"2420108113","3363261854"
"2420108113","4515151"
"2420108113","51241574"
"2420108113","52932412"
"2420108113","593542087"
"2420108113","755703475900678145"
"2420108113","764159546726113280"
"2420108113","807095"
"2420108113","817200915065159681"
"2420108113","849289375544299520"
"2420108113","887129268"
"243214507","112448318"
"243214507","1137637033"
"243214507","114865774"
"243214507","116630713"
"243214507","1180479770"
"243214507","1222983870"
"243214507","122517396"
"243214507","1327567483"
"243214507","135469780"
"243214507","1539652057"
"243214507","15442036"
"243214507","15780295"
"243214507","16196492"
"243214507","165785792"
"243214507","17358750"
"243214507","18122308"
"243214507","1852171094"
"243214507","186894716"
"243214507","1926061039"
"243214507","19809471"
"243214507","201321992"
"243214507","217543151"
"243214507","218717865"
"243214507","22803482"
"243214507","2420108113"
"243214507","24367478"
"243214507","2467791"
"243214507","25999985"
"243214507","2616092568"
"243214507","262846232"
"243214507","27298118"
"243214507","2860876290"
"243214507","2888393596"
"243214507","2929717275"
"243214507","2936330030"
"243214507","3005853742"
"243214507","3070271977"
"243214507","31354463"
"243214507","3167176103"
"243214507","3218189220"
"243214507","3270395184"
"243214507","3363261854"
"243214507","3378514300"
"243214507","3382186754"
"243214507","3449171415"
"243214507","369133270"
"243214507","380523278"
"243214507","38673058"
"243214507","400089150"
"243214507","400391325"
"243214507","405108328"
"243214507","415786848"
"243214507","42458546"
"243214507","426802833"
"243214507","43925013"
"243214507","4457167754"
"243214507","4515151"
"243214507","476256944"
"243214507","4805048978"
"243214507","508164075"
"243214507","510646300"
"243214507","546029429"
"243214507","593542087"
"243214507","63568032"
"243214507","65653576"
"243214507","68754481"
"243214507","71074656"
"243214507","710947219"
"243214507","720070605329010690"
"243214507","731167752"
"243214507","7459282"
"243214507","747587106"
"243214507","755703475900678145"
"243214507","764159546726113280"
"243214507","76707735"
"243214507","791702110416936960"
"243214507","826285384262774784"
"243214507","838396926"
"243214507","849289375544299520"
"243214507","872858864215044096"
"243214507","885608213420191744"
"243214507","887129268"
"243214507","89544886"
"243214507","917551703578238976"
"243214507","923006765129613312"
"24367478","122517396"
"24367478","13393052"
"24367478","135469780"
"24367478","15780295"
"24367478","165785792"
"24367478","16664681"
"24367478","17358750"
"24367478","18652755"
"24367478","1926061039"
"24367478","19418459"
"24367478","19809471"
"24367478","201321992"
"24367478","218717865"
"24367478","22803482"
"24367478","2303751216"
"24367478","2420108113"
"24367478","2467791"
"24367478","25999985"
"24367478","28450231"
"24367478","2936330030"
"24367478","3070271977"
"24367478","3108351"
"24367478","31354463"
"24367478","3218189220"
"24367478","3363261854"
"24367478","3382186754"
"24367478","380523278"
"24367478","38349184"
"24367478","38673058"
"24367478","400089150"
"24367478","415786848"
"24367478","4457167754"
"24367478","4515151"
"24367478","476256944"
"24367478","4805048978"
"24367478","509631832"
"24367478","510646300"
"24367478","51241574"
"24367478","593542087"
"24367478","63568032"
"24367478","69655048"
"24367478","710947219"
"24367478","7459282"
"24367478","747587106"
"24367478","748367306"
"24367478","755703475900678145"
"24367478","759251"
"24367478","764159546726113280"
"24367478","791702110416936960"
"24367478","807095"
"24367478","813449437280423936"
"24367478","826285384262774784"
"24367478","849289375544299520"
"24367478","872858864215044096"
"24367478","887129268"
"24367478","89544886"
"2467791","116630713"
"2467791","15754281"
"2467791","16664681"
"2467791","2303751216"
"2467791","3108351"
"2467791","476256944"
"2467791","51241574"
"2467791","759251"
"2467791","807095"
"24907127","114865774"
"24907127","122517396"
"24907127","1265031758"
"24907127","1362094614"
"24907127","154638135"
"24907127","15780295"
"24907127","161475427"
"24907127","16664681"
"24907127","18652755"
"24907127","18685292"
"24907127","19265186"
"24907127","193919217"
"24907127","19809471"
"24907127","201321992"
"24907127","20791157"
"24907127","22803482"
"24907127","2467791"
"24907127","27998807"
"24907127","28220795"
"24907127","284173293"
"24907127","28450231"
"24907127","380523278"
"24907127","405108328"
"24907127","48117919"
"24907127","508164075"
"24907127","510646300"
"24907127","51241574"
"24907127","52123405"
"24907127","52932412"
"24907127","57786393"
"24907127","6603812"
"24907127","71074656"
"24907127","747587106"
"24907127","759251"
"24907127","807095"
"24907127","89544886"
"25999985","112448318"
"25999985","116630713"
"25999985","122517396"
"25999985","13393052"
"25999985","16664681"
"25999985","1852171094"
"25999985","1926061039"
"25999985","19809471"
"25999985","2303751216"
"25999985","239935774"
"25999985","243214507"
"25999985","262846232"
"25999985","31354463"
"25999985","3270395184"
"25999985","3378514300"
"25999985","3382186754"
"25999985","369133270"
"25999985","38673058"
"25999985","400089150"
"25999985","4457167754"
"25999985","4515151"
"25999985","63568032"
"25999985","838396926"
"2616092568","122517396"
"2616092568","16664681"
"2616092568","18652755"
"2616092568","19809471"
"2616092568","201321992"
"2616092568","243214507"
"2616092568","2467791"
"2616092568","3108351"
"2616092568","3167176103"
"2616092568","369133270"
"2616092568","380523278"
"2616092568","400089150"
"2616092568","51241574"
"2616092568","759251"
"2616092568","807095"
"262846232","112448318"
"262846232","1137637033"
"262846232","116630713"
"262846232","119679411"
"262846232","119682506"
"262846232","1327567483"
"262846232","135469780"
"262846232","16196492"
"262846232","1852171094"
"262846232","186894716"
"262846232","201321992"
"262846232","243214507"
"262846232","2467791"
"262846232","274027851"
"262846232","3005853742"
"262846232","38673058"
"262846232","4515151"
"262846232","7459282"
"262846232","748367306"
"262846232","807095"
"262846232","838396926"
"262846232","960353869"
"27298118","122517396"
"27298118","13393052"
"27298118","18685292"
"27298118","19809471"
"27298118","201321992"
"27298118","2303751216"
"27298118","243214507"
"27298118","28220795"
"27298118","284173293"
"27298118","380523278"
"274027851","112448318"
"274027851","1137637033"
"274027851","116630713"
"274027851","119679411"
"274027851","119682506"
"274027851","135469780"
"274027851","16664681"
"274027851","1852171094"
"274027851","186894716"
"274027851","2303751216"
"274027851","2467791"
"274027851","262846232"
"274027851","2888393596"
"274027851","3108351"
"274027851","38673058"
"274027851","426802833"
"274027851","51241574"
"274027851","7459282"
"274027851","759251"
"274027851","807095"
"274027851","838396926"
"274027851","960353869"
"27998807","114865774"
"27998807","122517396"
"27998807","1265031758"
"27998807","154638135"
"27998807","15780295"
"27998807","161475427"
"27998807","16664681"
"27998807","180898368"
"27998807","18652755"
"27998807","18685292"
"27998807","19265186"
"27998807","193919217"
"27998807","19809471"
"27998807","201321992"
"27998807","20791157"
"27998807","22803482"
"27998807","24907127"
"27998807","28220795"
"27998807","284173293"
"27998807","28450231"
"27998807","3167176103"
"27998807","369133270"
"27998807","378855817"
"27998807","380523278"
"27998807","405108328"
"27998807","48117919"
"27998807","491864203"
"27998807","510646300"
"27998807","52123405"
"27998807","52932412"
"27998807","57786393"
"27998807","6603812"
"27998807","71074656"
"27998807","747587106"
"27998807","807095"
"27998807","89544886"
"28220795","114865774"
"28220795","122517396"
"28220795","1265031758"
"28220795","13393052"
"28220795","154638135"
"28220795","15754281"
"28220795","15780295"
"28220795","161475427"
"28220795","16664681"
"28220795","17358750"
"28220795","180898368"
"28220795","18652755"
"28220795","18685292"
"28220795","19265186"
"28220795","193919217"
"28220795","19418459"
"28220795","19809471"
"28220795","201321992"
"28220795","20791157"
"28220795","22803482"
"28220795","2467791"
"28220795","24907127"
"28220795","27998807"
"28220795","284173293"
"28220795","28450231"
"28220795","3108351"
"28220795","380523278"
"28220795","48117919"
"28220795","508164075"
"28220795","51241574"
"28220795","52123405"
"28220795","52932412"
"28220795","57786393"
"28220795","6603812"
"28220795","709503363574935552"
"28220795","71074656"
"28220795","747587106"
"28220795","759251"
"28220795","807095"
"28220795","89544886"
"284173293","122517396"
"284173293","15780295"
"284173293","161475427"
"284173293","180898368"
"284173293","18652755"
"284173293","19265186"
"284173293","19809471"
"284173293","27998807"
"284173293","28220795"
"284173293","28450231"
"284173293","3167176103"
"284173293","380523278"
"284173293","48117919"
"284173293","508164075"
"284173293","747587106"
"284173293","89544886"
"28450231","114865774"
"28450231","122517396"
"28450231","154638135"
"28450231","15754281"
"28450231","15780295"
"28450231","161475427"
"28450231","16664681"
"28450231","17358750"
"28450231","180898368"
"28450231","18652755"
"28450231","19265186"
"28450231","193919217"
"28450231","19809471"
"28450231","201321992"
"28450231","20791157"
"28450231","22803482"
"28450231","2467791"
"28450231","24907127"
"28450231","27998807"
"28450231","28220795"
"28450231","284173293"
"28450231","3108351"
"28450231","3167176103"
"28450231","405108328"
"28450231","48117919"
"28450231","510646300"
"28450231","51241574"
"28450231","52123405"
"28450231","52932412"
"28450231","57786393"
"28450231","6603812"
"28450231","71074656"
"28450231","747587106"
"28450231","759251"
"28450231","89544886"
"2860876290","112448318"
"2860876290","1137637033"
"2860876290","116630713"
"2860876290","119679411"
"2860876290","1327567483"
"2860876290","15754281"
"2860876290","1852171094"
"2860876290","186894716"
"2860876290","2303751216"
"2860876290","243214507"
"2860876290","2467791"
"2860876290","262846232"
"2860876290","274027851"
"2860876290","2888393596"
"2860876290","2929717275"
"2860876290","3108351"
"2860876290","369133270"
"2860876290","38673058"
"2860876290","4515151"
"2860876290","51241574"
"2860876290","759251"
"2860876290","807095"
"2860876290","838396926"
"2860876290","960353869"
"2888393596","112448318"
"2888393596","1137637033"
"2888393596","116630713"
"2888393596","15754281"
"2888393596","18122308"
"2888393596","1852171094"
"2888393596","201321992"
"2888393596","2303751216"
"2888393596","243214507"
"2888393596","2467791"
"2888393596","262846232"
"2888393596","274027851"
"2888393596","2860876290"
"2888393596","2929717275"
"2888393596","3108351"
"2888393596","3378514300"
"2888393596","38349184"
"2888393596","38673058"
"2888393596","4515151"
"2888393596","476256944"
"2888393596","51241574"
"2888393596","63568032"
